date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:08:40	247656/247656	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:35:38%20GMT	https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/?add-to-cart=5932	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/logo-hoodie/index1ae0.html	(from https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/)
18:08:41	247651/247651	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:35:39%20GMT	https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/?add-to-cart=391	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/logo-hoodie/index4ba6.html	(from https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/)
18:08:41	578993/578993	---M--	200	added ('OK')	image/jpeg	etag:%226853dcf1-8d5b1%22	https://preview.wolfthemes.store/app/uploads/sites/59/2025/05/hoodie_2.jpg	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/uploads/sites/59/2025/05/hoodie_2.jpg	(from https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/)
18:08:41	230351/230351	---M--	200	added ('OK')	image/jpeg	etag:%226853dcf2-383cf%22	https://preview.wolfthemes.store/app/uploads/sites/59/2025/05/hoodie_2-940x940.jpg	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/uploads/sites/59/2025/05/hoodie_2-940x940.jpg	(from https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/)
18:08:42	205290/205290	---M-Z	200	added ('OK')	text/html	etag:%226891c6ae-7bae%22	https://preview.wolfthemes.store/soundkraft/product-tag/hoodie/	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product-tag/hoodie/index.html	(from https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/)
18:08:43	273488/273488	---M--	200	added ('OK')	image/jpeg	etag:%226853dcf5-42c50%22	https://preview.wolfthemes.store/app/uploads/sites/59/2025/05/hoodie_3.jpg	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/uploads/sites/59/2025/05/hoodie_3.jpg	(from https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/)
18:08:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Sep%202025%2012:35:44%20GMT	https://preview.wolfthemes.store/soundkraft/my-account	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/my-account	(from https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/)
18:08:43	18905/18905	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267a4f0fe-49d9%22	https://preview-v2-wolfthemes.b-cdn.net/soundkraft/wp-includes/js/underscore.min.js?ver=1.13.7	C:/Users/Admin/Desktop/music/music/preview-v2-wolfthemes.b-cdn.net/soundkraft/wp-includes/js/underscore.min3ab8.js	(from https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/)
18:08:44	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267a4f0fe-592%22	https://preview-v2-wolfthemes.b-cdn.net/soundkraft/wp-includes/js/wp-util.min.js?ver=6.8.2	C:/Users/Admin/Desktop/music/music/preview-v2-wolfthemes.b-cdn.net/soundkraft/wp-includes/js/wp-util.min6c2d.js	(from https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/)
18:08:45	14751/14751	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267c5e6ac-399f%22	https://preview-v2-wolfthemes.b-cdn.net/app/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=10.0.4	C:/Users/Admin/Desktop/music/music/preview-v2-wolfthemes.b-cdn.net/app/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.minab5d.js	(from https://preview.wolfthemes.store/soundkraft/product/logo-hoodie/)
18:08:46	801/801	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a2507929e446564fdd9884bdc3a4fd54%22	https://preview.wolfthemes.store/soundkraft/product/digital-download/feed/	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/digital-download/feed/index.html	(from https://preview.wolfthemes.store/soundkraft/product/digital-download/)
18:08:47	3284/3284	---MCZ	200	added ('OK')	application/json	date:Wed,%2017%20Sep%202025%2012:35:48%20GMT	https://preview.wolfthemes.store/soundkraft/wp-json/wp/v2/product/5932	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/wp-json/wp/v2/product/5932.json	(from https://preview.wolfthemes.store/soundkraft/product/digital-download/)
18:08:48	2422/2422	---MCZ	200	added ('OK')	application/json	date:Wed,%2017%20Sep%202025%2012:35:50%20GMT	https://preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.wolfthemes.store%2Fsoundkraft%2Fproduct%2Fdigital-download%2F	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embedcd38.json	(from https://preview.wolfthemes.store/soundkraft/product/digital-download/)
18:08:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Sep%202025%2012:35:50%20GMT	https://preview.wolfthemes.store/soundkraft/?p=5932	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/index978d.html	(from https://preview.wolfthemes.store/soundkraft/product/digital-download/)
18:08:49	2609/2609	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Sep%202025%2012:35:51%20GMT	https://preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.wolfthemes.store%2Fsoundkraft%2Fproduct%2Fdigital-download%2F&format=xml	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embedc36c	(from https://preview.wolfthemes.store/soundkraft/product/digital-download/)
18:08:51	248459/248459	---M--	200	added ('OK')	image/jpeg	etag:%226868ef07-3ca8b%22	https://preview.wolfthemes.store/app/uploads/sites/59/2025/07/real_3.jpg	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/uploads/sites/59/2025/07/real_3.jpg	(from https://preview.wolfthemes.store/soundkraft/product/digital-download/)
18:08:53	222510/222510	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:35:53%20GMT	https://preview.wolfthemes.store/soundkraft/product/digital-download/?add-to-cart=13448	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/digital-download/index824b.html	(from https://preview.wolfthemes.store/soundkraft/product/digital-download/)
18:08:53	222514/222514	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:35:54%20GMT	https://preview.wolfthemes.store/soundkraft/product/digital-download/?add-to-cart=391	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/digital-download/index4ba6.html	(from https://preview.wolfthemes.store/soundkraft/product/digital-download/)
18:08:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Sep%202025%2012:35:54%20GMT	https://preview.wolfthemes.store/soundkraft/my-account	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/my-account	(from https://preview.wolfthemes.store/soundkraft/product/digital-download/)
18:08:54	161952/161952	---M--	200	added ('OK')	image/jpeg	etag:%226868ef08-278a0%22	https://preview.wolfthemes.store/app/uploads/sites/59/2025/07/real_3-940x940.jpg	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/uploads/sites/59/2025/07/real_3-940x940.jpg	(from https://preview.wolfthemes.store/soundkraft/product/digital-download/)
18:08:55	825/825	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a2507929e446564fdd9884bdc3a4fd54%22	https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/feed/	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/feed/index.html	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:08:55	3340/3340	---MCZ	200	added ('OK')	application/json	date:Wed,%2017%20Sep%202025%2012:35:57%20GMT	https://preview.wolfthemes.store/soundkraft/wp-json/wp/v2/product/390	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/wp-json/wp/v2/product/390.json	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:08:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Sep%202025%2012:35:58%20GMT	https://preview.wolfthemes.store/soundkraft/?p=390	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/indexc351.html	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:08:57	2463/2463	---MCZ	200	added ('OK')	application/json	date:Wed,%2017%20Sep%202025%2012:35:58%20GMT	https://preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.wolfthemes.store%2Fsoundkraft%2Fproduct%2Flimited-edition-digipack%2F	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embedde72.json	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:08:58	2650/2650	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Sep%202025%2012:35:59%20GMT	https://preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.wolfthemes.store%2Fsoundkraft%2Fproduct%2Flimited-edition-digipack%2F&format=xml	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embedf5f4	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:09:00	156404/156404	---M--	200	added ('OK')	image/jpeg	etag:%226853f786-262f4%22	https://preview.wolfthemes.store/app/uploads/sites/59/2025/05/CD-Case-940x940.jpg	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/uploads/sites/59/2025/05/CD-Case-940x940.jpg	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:09:01	222826/222826	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:36:02%20GMT	https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/?add-to-cart=13448	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/index824b.html	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:09:02	222835/222835	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:36:02%20GMT	https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/?add-to-cart=5932	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/index1ae0.html	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:09:03	222830/222830	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:36:04%20GMT	https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/?add-to-cart=391	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/index4ba6.html	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:09:04	209193/209193	---M-Z	200	added ('OK')	text/html	etag:%226891c6c1-7c9a%22	https://preview.wolfthemes.store/soundkraft/product-tag/digipack/	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product-tag/digipack/index.html	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:09:06	213363/213363	---M-Z	200	added ('OK')	text/html	etag:%226891c6c1-7dbc%22	https://preview.wolfthemes.store/soundkraft/product-tag/limited-edition/	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product-tag/limited-edition/index.html	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:09:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Sep%202025%2012:36:04%20GMT	https://preview.wolfthemes.store/soundkraft/my-account	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/my-account	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:09:08	222838/222838	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:36:08%20GMT	https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/?add-to-cart=124	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/indexf8f4.html	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:09:09	222830/222830	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:36:09%20GMT	https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/?add-to-cart=13587	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/indexcd89.html	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:09:10	813/813	---M-Z	200	added ('OK')	application/rss+xml	etag:%22a2507929e446564fdd9884bdc3a4fd54%22	https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/feed/	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/music-language-vinyl/feed/index.html	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:10	3333/3333	---MCZ	200	added ('OK')	application/json	date:Wed,%2017%20Sep%202025%2012:36:10%20GMT	https://preview.wolfthemes.store/soundkraft/wp-json/wp/v2/product/124	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/wp-json/wp/v2/product/124.json	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:12	2442/2442	---MCZ	200	added ('OK')	application/json	date:Wed,%2017%20Sep%202025%2012:36:13%20GMT	https://preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.wolfthemes.store%2Fsoundkraft%2Fproduct%2Fmusic-language-vinyl%2F	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embede157.json	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Sep%202025%2012:36:13%20GMT	https://preview.wolfthemes.store/soundkraft/?p=124	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/indexd4a6.html	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:13	2629/2629	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Sep%202025%2012:36:14%20GMT	https://preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpreview.wolfthemes.store%2Fsoundkraft%2Fproduct%2Fmusic-language-vinyl%2F&format=xml	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/wp-json/oembed/1.0/embedfc42	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:15	156986/156986	---M--	200	added ('OK')	image/jpeg	etag:%2268627dda-2653a%22	https://preview.wolfthemes.store/app/uploads/sites/59/2022/02/real_2.jpg	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/uploads/sites/59/2022/02/real_2.jpg	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:16	223388/223388	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:36:17%20GMT	https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/?add-to-cart=13448	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/music-language-vinyl/index824b.html	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:17	223397/223397	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:36:17%20GMT	https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/?add-to-cart=5932	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/music-language-vinyl/index1ae0.html	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:17	578185/578185	---M--	200	added ('OK')	image/jpeg	etag:%226853f785-8d289%22	https://preview.wolfthemes.store/app/uploads/sites/59/2025/05/CD-Case.jpg	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/uploads/sites/59/2025/05/CD-Case.jpg	(from https://preview.wolfthemes.store/soundkraft/product/limited-edition-digipack/)
18:09:17	111951/111951	---M--	200	added ('OK')	image/jpeg	etag:%2268627ddb-1b54f%22	https://preview.wolfthemes.store/app/uploads/sites/59/2022/02/real_2-940x940.jpg	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/uploads/sites/59/2022/02/real_2-940x940.jpg	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:18	223392/223392	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:36:18%20GMT	https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/?add-to-cart=391	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/music-language-vinyl/index4ba6.html	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Sep%202025%2012:36:20%20GMT	https://preview.wolfthemes.store/soundkraft/my-account	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/my-account	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:20	205641/205641	---M-Z	200	added ('OK')	text/html	etag:%226891c6cb-7c23%22	https://preview.wolfthemes.store/soundkraft/product-tag/vinyl/	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product-tag/vinyl/index.html	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:21	223392/223392	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:36:21%20GMT	https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/?add-to-cart=13587	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/music-language-vinyl/indexcd89.html	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:21	14621/14621	---MCZ	200	added ('OK')	text/css	etag:W/%22678fa6e8-391d%22	https://preview.wolfthemes.store/app/plugins/woocommerce/assets/css/select2.css?ver=10.0.4	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/plugins/woocommerce/assets/css/select2ab5d.css	(from https://preview.wolfthemes.store/soundkraft/cart/)
18:09:22	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264ecd5f0-15601%22	https://preview.wolfthemes.store/soundkraft/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/wp-includes/js/jquery/jquery.minf43b.js	(from https://preview.wolfthemes.store/soundkraft/cart/)
18:09:22	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%226482bd64-3509%22	https://preview.wolfthemes.store/soundkraft/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://preview.wolfthemes.store/soundkraft/cart/)
18:09:22	9636/9636	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264b6edc0-25a4%22	https://preview.wolfthemes.store/app/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.10.0.4	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min48a4.js	(from https://preview.wolfthemes.store/soundkraft/cart/)
18:09:23	223342/223342	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Sep%202025%2012:36:24%20GMT	https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/?add-to-cart=390	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/soundkraft/product/music-language-vinyl/index52ef.html	(from https://preview.wolfthemes.store/soundkraft/product/music-language-vinyl/)
18:09:24	4213/4213	---MCZ	200	added ('OK')	application/javascript	etag:W/%22685976d4-1075%22	https://preview.wolfthemes.store/app/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=10.0.4	C:/Users/Admin/Desktop/music/music/preview.wolfthemes.store/app/plugins/woocommerce/assets/js/frontend/add-to-cart.minab5d.js	(from https://preview.wolfthemes.store/soundkraft/cart/)
